Income,income_value,education_range,education_value
5k-9k,0.0388129,Bachelors degree or higher,0.314967247
5k-9k,0.032482794,Bachelors degree or higher,0.210690844
5k-9k,0.02620191,Bachelors degree or higher,0.331468104
5k-9k,0.042871521,Bachelors degree or higher,0.169544378
5k-9k,0.019987248,Bachelors degree or higher,0.340796969
5k-9k,0.013606124,Bachelors degree or higher,0.365306186
5k-9k,0.019926262,Bachelors degree or higher,0.334928259
5k-9k,0.035399709,Bachelors degree or higher,0.293054214
5k-9k,0.037235284,Bachelors degree or higher,0.139646854
5k-9k,0.010441028,Bachelors degree or higher,0.403785158
5k-9k,0.028043872,Bachelors degree or higher,0.391214145
5k-9k,0.024407594,Bachelors degree or higher,0.310617512
5k-9k,0.020748105,Bachelors degree or higher,0.452086084
5k-9k,0.011278275,Bachelors degree or higher,0.429177385
5k-9k,0.024860189,Bachelors degree or higher,0.365790292
5k-9k,0.015710744,Bachelors degree or higher,0.371173178
5k-9k,0.032428448,Bachelors degree or higher,0.210191757
5k-9k,0.03028931,Bachelors degree or higher,0.193388765
5k-9k,0.016486226,Bachelors degree or higher,0.264360808
5k-9k,0.017957659,Bachelors degree or higher,0.393153686
5k-9k,0.012561066,Bachelors degree or higher,0.405956397
5k-9k,0.017257658,Bachelors degree or higher,0.285094124
5k-9k,0.045323004,Bachelors degree or higher,0.189880326
5k-9k,0.012761109,Bachelors degree or higher,0.485993302
5k-9k,0.023503258,Bachelors degree or higher,0.322416448
5k-9k,0.026321745,Bachelors degree or higher,0.253861635
5k-9k,0.014446288,Bachelors degree or higher,0.476798341
5k-9k,0.020382821,Bachelors degree or higher,0.264152233
5k-9k,0.023437282,Bachelors degree or higher,0.217391375
5k-9k,0.03569627,Bachelors degree or higher,0.326482023
5k-9k,0.028543148,Bachelors degree or higher,0.556350898
5k-9k,0.033992669,Bachelors degree or higher,0.259842849
5k-9k,0.019954566,Bachelors degree or higher,0.298678968
5k-9k,0.030815327,Bachelors degree or higher,0.342796413
5k-9k,0.00796573,Bachelors degree or higher,0.53247643
5k-9k,0.012915561,Bachelors degree or higher,0.225390914
5k-9k,0.018406865,Bachelors degree or higher,0.621343298
5k-9k,0.021147048,Bachelors degree or higher,0.27673033
5k-9k,0.015607128,Bachelors degree or higher,0.466167758
5k-9k,0.011981079,Bachelors degree or higher,0.393378333
5k-9k,0.019623666,Bachelors degree or higher,0.497374587
5k-9k,0.027177179,Bachelors degree or higher,0.292744966
5k-9k,0.012790279,Bachelors degree or higher,0.519573649
5k-9k,0.021284991,Bachelors degree or higher,0.364569915
5k-9k,0.049579951,Bachelors degree or higher,0.295203173
5k-9k,0.014126838,Bachelors degree or higher,0.276447336
5k-9k,0.026779009,Bachelors degree or higher,0.200662647
5k-9k,0.009615992,Bachelors degree or higher,0.657906078
5k-9k,0.026085564,Bachelors degree or higher,0.477257277
5k-9k,0.026643385,Bachelors degree or higher,0.193561571
5k-9k,0.037655485,Bachelors degree or higher,0.207443289
5k-9k,0.029003338,Bachelors degree or higher,0.214247879
5k-9k,0.04537954,Bachelors degree or higher,0.241437248
5k-9k,0.016143627,Bachelors degree or higher,0.401823764
5k-9k,0.016524776,Bachelors degree or higher,0.494299242
5k-9k,0.032917685,Bachelors degree or higher,0.716839234
5k-9k,0.02803293,Bachelors degree or higher,0.246755857
5k-9k,0.032035098,Bachelors degree or higher,0.402456199
5k-9k,0.01717904,Bachelors degree or higher,0.28959722
5k-9k,0.027186285,Bachelors degree or higher,0.124953499
5k-9k,0.020451114,Bachelors degree or higher,0.320950915
5k-9k,0.020856647,Bachelors degree or higher,0.301832625
5k-9k,0.031468317,Bachelors degree or higher,0.296164783
5k-9k,0.062691465,Bachelors degree or higher,0.201873001
5k-9k,0.018735733,Bachelors degree or higher,0.348585235
5k-9k,0.056334237,Bachelors degree or higher,0.390158497
5k-9k,0.028448097,Bachelors degree or higher,0.302616346
5k-9k,0.023261746,Bachelors degree or higher,0.195608721
5k-9k,0.025854499,Bachelors degree or higher,0.195330266
5k-9k,0.009805689,Bachelors degree or higher,0.430289571
5k-9k,0.022707221,Bachelors degree or higher,0.374168176
5k-9k,0.022242156,Bachelors degree or higher,0.245042819
5k-9k,0.018773467,Bachelors degree or higher,0.26214116
5k-9k,0.018240337,Bachelors degree or higher,0.444333852
5k-9k,0.041414961,Bachelors degree or higher,0.306922924
5k-9k,0.023701455,Bachelors degree or higher,0.23545291
5k-9k,0.023901223,Bachelors degree or higher,0.291194472
5k-9k,0.023685248,Bachelors degree or higher,0.234235981
5k-9k,0.010991578,Bachelors degree or higher,0.48985033
5k-9k,0.02337022,Bachelors degree or higher,0.304442826
5k-9k,0.026107369,Bachelors degree or higher,0.196993033
5k-9k,0.059167307,Bachelors degree or higher,0.200950796
5k-9k,0.020257531,Bachelors degree or higher,0.327577059
5k-9k,0.027362377,Bachelors degree or higher,0.230084347
5k-9k,0.063311426,Bachelors degree or higher,0.192187527
5k-9k,0.00798486,Bachelors degree or higher,0.614755975
5k-9k,0.016439819,Bachelors degree or higher,0.295935518
5k-9k,0.01711017,Bachelors degree or higher,0.254305751
5k-9k,0.020937458,Bachelors degree or higher,0.467413437
5k-9k,0.027654282,Bachelors degree or higher,0.29549378
5k-9k,0.041360424,Bachelors degree or higher,0.23430317
5k-9k,0.00988146,Bachelors degree or higher,0.682122658
5k-9k,0.017251273,Bachelors degree or higher,0.27804064
5k-9k,0.03041214,Bachelors degree or higher,0.255875121
5k-9k,0.012396694,Bachelors degree or higher,0.452990181
5k-9k,0.018080138,Bachelors degree or higher,0.416003051
5k-9k,0.030850907,Bachelors degree or higher,0.248906438
5k-9k,0.012404425,Bachelors degree or higher,0.321435064
5k-9k,0.02388694,Bachelors degree or higher,0.179849662
5k-9k,0.015998927,Bachelors degree or higher,0.327603287
5k-9k,0.033741841,Bachelors degree or higher,0.185507302
5k-9k,0.016830791,Bachelors degree or higher,0.377401775
5k-9k,0.016767529,Bachelors degree or higher,0.276657336
5k-9k,0.025386171,Bachelors degree or higher,0.279301177
5k-9k,0.032670872,Bachelors degree or higher,0.214856489
5k-9k,0.038736825,Bachelors degree or higher,0.212481588
5k-9k,0.026029605,Bachelors degree or higher,0.32723078
5k-9k,0.029674761,Bachelors degree or higher,0.187107359
5k-9k,0.016250938,Bachelors degree or higher,0.363754566
5k-9k,0.017312224,Bachelors degree or higher,0.451073992
5k-9k,0.015576935,Bachelors degree or higher,0.349458421
5k-9k,0.031038998,Bachelors degree or higher,0.257268597
5k-9k,0.04030791,Bachelors degree or higher,0.208362101
5k-9k,0.024704071,Bachelors degree or higher,0.274460383
5k-9k,0.020430337,Bachelors degree or higher,0.265083964
5k-9k,0.016164279,Bachelors degree or higher,0.248878971
5k-9k,0.042749978,Bachelors degree or higher,0.243469763
5k-9k,0.020225849,Bachelors degree or higher,0.216778845
5k-9k,0.029069965,Bachelors degree or higher,0.263476133
5k-9k,0.030140578,Bachelors degree or higher,0.210406381
5k-9k,0.043970555,Bachelors degree or higher,0.281366343
5k-9k,0.019860852,Bachelors degree or higher,0.412098286
5k-9k,0.01552432,Bachelors degree or higher,0.434863641
5k-9k,0.02857714,Bachelors degree or higher,0.243127004
5k-9k,0.026339998,Bachelors degree or higher,0.169888946
5k-9k,0.009449038,Bachelors degree or higher,0.430736893
5k-9k,0.012350239,Bachelors degree or higher,0.520023549
5k-9k,0.054980841,Bachelors degree or higher,0.217630744
5k-9k,0.024559709,Bachelors degree or higher,0.278747327
5k-9k,0.010446149,Bachelors degree or higher,0.560079367
5k-9k,0.017889733,Bachelors degree or higher,0.379178581
5k-9k,0.015142497,Bachelors degree or higher,0.349276222
5k-9k,0.018233661,Bachelors degree or higher,0.276130236
5k-9k,0.050586744,Bachelors degree or higher,0.210983709
5k-9k,0.018609031,Bachelors degree or higher,0.247760996
5k-9k,0.012613541,Bachelors degree or higher,0.338062013
5k-9k,0.039197046,Bachelors degree or higher,0.169039478
5k-9k,0.030512085,Bachelors degree or higher,0.177736146
5k-9k,0.029534441,Bachelors degree or higher,0.201787345
5k-9k,0.048154901,Bachelors degree or higher,0.221042978
5k-9k,0.021157751,Bachelors degree or higher,0.312447083
5k-9k,0.024853775,Bachelors degree or higher,0.264366019
5k-9k,0.02190348,Bachelors degree or higher,0.32076206
5k-9k,0.017273869,Bachelors degree or higher,0.301584814
5k-9k,0.015961925,Bachelors degree or higher,0.300663692
5k-9k,0.017034695,Bachelors degree or higher,0.335355318
5k-9k,0.022209089,Bachelors degree or higher,0.290769247
5k-9k,0.017654228,Bachelors degree or higher,0.470568862
5k-9k,0.033583813,Bachelors degree or higher,0.229248341
5k-9k,0.022334754,Bachelors degree or higher,0.216939889
5k-9k,0.02368649,Bachelors degree or higher,0.296240574
5k-9k,0.019435843,Bachelors degree or higher,0.400618474
5k-9k,0.024994483,Bachelors degree or higher,0.285968586
5k-9k,0.04499901,Bachelors degree or higher,0.080189135
5k-9k,0.021514699,Bachelors degree or higher,0.25955766
5k-9k,0.024436672,Bachelors degree or higher,0.241733307
5k-9k,0.015372495,Bachelors degree or higher,0.329317159
5k-9k,0.024363982,Bachelors degree or higher,0.128920116
5k-9k,0.019994728,Bachelors degree or higher,0.322601986
5k-9k,0.02546174,Bachelors degree or higher,0.299371248
5k-9k,0.03026388,Bachelors degree or higher,0.298538829
5k-9k,0.024924089,Bachelors degree or higher,0.163066502
5k-9k,0.020504092,Bachelors degree or higher,0.424510484
5k-9k,0.025424779,Bachelors degree or higher,0.278084867
5k-9k,0.030966659,Bachelors degree or higher,0.288044433
5k-9k,0.017775989,Bachelors degree or higher,0.282454835
5k-9k,0.045151487,Bachelors degree or higher,0.27499607
5k-9k,0.020090468,Bachelors degree or higher,0.283035592
5k-9k,0.017579135,Bachelors degree or higher,0.467624879
5k-9k,0.027054751,Bachelors degree or higher,0.159618208
5k-9k,0.025332615,Bachelors degree or higher,0.363640784
5k-9k,0.029234061,Bachelors degree or higher,0.333627054
5k-9k,0.01968903,Bachelors degree or higher,0.22489551
5k-9k,0.013940123,Bachelors degree or higher,0.297225673
5k-9k,0.039465729,Bachelors degree or higher,0.221244082
5k-9k,0.029686773,Bachelors degree or higher,0.332050681
5k-9k,0.011286255,Bachelors degree or higher,0.465596422
5k-9k,0.013568944,Bachelors degree or higher,0.286860025
5k-9k,0.03548833,Bachelors degree or higher,0.367558516
5k-9k,0.031174753,Bachelors degree or higher,0.171440013
5k-9k,0.017709357,Bachelors degree or higher,0.338862133
5k-9k,0.030107927,Bachelors degree or higher,0.281886415
5k-9k,0.037509403,Bachelors degree or higher,0.196436542
5k-9k,0.020703174,Bachelors degree or higher,0.209944351
5k-9k,0.053025805,Bachelors degree or higher,0.069558478
5k-9k,0.036828684,Bachelors degree or higher,0.202544084
5k-9k,0.020753351,Bachelors degree or higher,0.284330576
5k-9k,0.031464677,Bachelors degree or higher,0.138622357
5k-9k,0.014540238,Bachelors degree or higher,0.330405817
5k-9k,0.027824905,Bachelors degree or higher,0.271445106
5k-9k,0.023732645,Bachelors degree or higher,0.370043858
5k-9k,0.032263907,Bachelors degree or higher,0.228844722
5k-9k,0.026715357,Bachelors degree or higher,0.260902722
5k-9k,0.01749349,Bachelors degree or higher,0.359613235
5k-9k,0.02017076,Bachelors degree or higher,0.42695911
5k-9k,0.018804818,Bachelors degree or higher,0.238625477
5k-9k,0.011119558,Bachelors degree or higher,0.49932987
5k-9k,0.037400045,Bachelors degree or higher,0.313865222
5k-9k,0.03824347,Bachelors degree or higher,0.214337969
5k-9k,0.019765237,Bachelors degree or higher,0.354091774
5k-9k,0.009410799,Bachelors degree or higher,0.470154444
5k-9k,0.019390715,Bachelors degree or higher,0.321694992
5k-9k,0.00928167,Bachelors degree or higher,0.486843641
5k-9k,0.020359534,Bachelors degree or higher,0.332678195
5k-9k,0.043007713,Bachelors degree or higher,0.214499711
5k-9k,0.032104974,Bachelors degree or higher,0.208413129
5k-9k,0.024353312,Bachelors degree or higher,0.224344396
5k-9k,0.013576353,Bachelors degree or higher,0.427408779
5k-9k,0.034503377,Bachelors degree or higher,0.212581306
5k-9k,0.018339499,Bachelors degree or higher,0.284242021
5k-9k,0.016516616,Bachelors degree or higher,0.58287507
5k-9k,0.027441058,Bachelors degree or higher,0.404203667
5k-9k,0.030396343,Bachelors degree or higher,0.178280065
5k-9k,0.02442693,Bachelors degree or higher,0.34337408
5k-9k,0.056594449,Bachelors degree or higher,0.389591171
5k-9k,0.030500533,Bachelors degree or higher,0.226346808
5k-9k,0.027588265,Bachelors degree or higher,0.244031071
5k-9k,0.011808859,Bachelors degree or higher,0.430316751
5k-9k,0.017973511,Bachelors degree or higher,0.286280385
5k-9k,0.030327703,Bachelors degree or higher,0.241382829
5k-9k,0.017302956,Bachelors degree or higher,0.257399317
5k-9k,0.018898438,Bachelors degree or higher,0.238337992
5k-9k,0.025674018,Bachelors degree or higher,0.445245827
5k-9k,0.028368495,Bachelors degree or higher,0.210446399
5k-9k,0.016646274,Bachelors degree or higher,0.253724493
5k-9k,0.019079926,Bachelors degree or higher,0.291332213
5k-9k,0.017270322,Bachelors degree or higher,0.460026267
5k-9k,0.01155294,Bachelors degree or higher,0.469401681
5k-9k,0.022958899,Bachelors degree or higher,0.100863416
5k-9k,0.020058161,Bachelors degree or higher,0.207234864
5k-9k,0.029619291,Bachelors degree or higher,0.315372247
5k-9k,0.053765207,Bachelors degree or higher,0.174125803
5k-9k,0.013668141,Bachelors degree or higher,0.282266644
5k-9k,0.026368407,Bachelors degree or higher,0.271165151
5k-9k,0.011132075,Bachelors degree or higher,0.701964364
5k-9k,0.022756048,Bachelors degree or higher,0.196713153
5k-9k,0.026270146,Bachelors degree or higher,0.372198648
5k-9k,0.017833192,Bachelors degree or higher,0.529507117
5k-9k,0.013847206,Bachelors degree or higher,0.278664907
5k-9k,0.041094584,Bachelors degree or higher,0.191485079
5k-9k,0.01455482,Bachelors degree or higher,0.198664473
5k-9k,0.033291878,Bachelors degree or higher,0.164868718
5k-9k,0.036166388,Bachelors degree or higher,0.16926467
5k-9k,0.020513436,Bachelors degree or higher,0.342645985
5k-9k,0.0184809,Bachelors degree or higher,0.273824259
5k-9k,0.013012157,Bachelors degree or higher,0.445079186
5k-9k,0.020911935,Bachelors degree or higher,0.482604096
5k-9k,0.02896102,Bachelors degree or higher,0.219156587
5k-9k,0.017358635,Bachelors degree or higher,0.34323986
5k-9k,0.02233287,Bachelors degree or higher,0.233225965
5k-9k,0.033374283,Bachelors degree or higher,0.233030526
5k-9k,0.020852967,Bachelors degree or higher,0.275766134
5k-9k,0.023778623,Bachelors degree or higher,0.271250616
5k-9k,0.023092507,Bachelors degree or higher,0.299865367
5k-9k,0.047249358,Bachelors degree or higher,0.177524447
5k-9k,0.015079053,Bachelors degree or higher,0.458249681
5k-9k,0.016567977,Bachelors degree or higher,0.314088453
5k-9k,0.02764744,Bachelors degree or higher,0.27632023
5k-9k,0.020245499,Bachelors degree or higher,0.401626451
5k-9k,0.022475221,Bachelors degree or higher,0.241459296
5k-9k,0.032880682,Bachelors degree or higher,0.199488266
5k-9k,0.02222472,Bachelors degree or higher,0.438679963
5k-9k,0.014231944,Bachelors degree or higher,0.361364871
5k-9k,0.016499858,Bachelors degree or higher,0.188885781
5k-9k,0.01042064,Bachelors degree or higher,0.425802411
5k-9k,0.025789439,Bachelors degree or higher,0.22815116
5k-9k,0.025106756,Bachelors degree or higher,0.249422877
5k-9k,0.029770252,Bachelors degree or higher,0.256875401
5k-9k,0.01048018,Bachelors degree or higher,0.457556516
5k-9k,0.025949243,Bachelors degree or higher,0.308514728
5k-9k,0.027140533,Bachelors degree or higher,0.216152104
5k-9k,0.033405633,Bachelors degree or higher,0.208246267
